index,Text,pos_tagged_words,new_languages,words_list,new_text,scores,compound,sentiment_vader
67955,"hello idiot fulfill target vaccinating all adults by dec 2021, minimum requirement is vaccinate 1 crore ppl day. unfortunately govt is only able vaccinated 30 50 lakh day then it does occasional pr stints like this fools low iq bhakts..","[('hello', 'NN'), ('idiot', 'NN'), ('fulfill', 'NN'), ('target', 'VB'), ('vaccinating', 'VBG'), ('all', 'DT'), ('adults', 'NNS'), ('by', 'IN'), ('dec', 'NN'), ('minimum', 'JJ'), ('requirement', 'NN'), ('is', 'VBZ'), ('vaccinate', 'JJ'), ('one', 'CD'), ('crore', 'NN'), ('pal', 'JJ'), ('day', 'NN'), ('unfortunately', 'RB'), ('govt', 'NN'), ('is', 'VBZ'), ('only', 'RB'), ('able', 'JJ'), ('vaccinated', 'VBN'), ('thirty', 'NN'), ('fifty', 'JJ'), ('lakh', 'NN'), ('day', 'NN'), ('then', 'RB'), ('it', 'PRP'), ('does', 'VBZ'), ('occasional', 'JJ'), ('or', 'CC'), ('stints', 'NNS'), ('like', 'IN'), ('this', 'DT'), ('fools', 'NNS'), ('low', 'JJ'), ('iq', 'JJ'), ('beats', 'NNS'), ('i', 'VBP')]",ENGLISH,"['hello', 'idiot', 'fulfill', 'target', 'vaccinate', 'adult', 'dec', 'minimum', 'requirement', 'vaccinate', 'one', 'crore', 'pal', 'day', 'unfortunately', 'govt', 'able', 'vaccinate', 'thirty', 'fifty', 'lakh', 'day', 'occasional', 'stint', 'like', 'fool', 'low', 'beat']",hello idiot fulfill target vaccinate adult dec minimum requirement vaccinate one crore pal day unfortunately govt able vaccinate thirty fifty lakh day occasional stint like fool low beat,"{'neg': 0.231, 'neu': 0.661, 'pos': 0.108, 'compound': -0.7311}",-0.7311,negative
67983,such proud feeling that we vaccinated 2.3 cr just 1 day making is super bday gift beloved many congratulations #covidvaccine remarkable achievement 🙏,"[('such', 'JJ'), ('proud', 'JJ'), ('feeling', 'NN'), ('that', 'IN'), ('we', 'PRP'), ('vaccinated', 'VBD'), ('two', 'CD'), ('three', 'CD'), ('or', 'CC'), ('just', 'RB'), ('one', 'CD'), ('day', 'NN'), ('making', 'NN'), ('is', 'VBZ'), ('super', 'JJ'), ('day', 'NN'), ('gift', 'VBD'), ('beloved', 'VBD'), ('many', 'JJ'), ('congratulations', 'NNS'), ('covidvaccine', 'VBP'), ('remarkable', 'JJ'), ('achievement', 'NN')]",ENGLISH,"['proud', 'feeling', 'vaccinated', 'two', 'three', 'one', 'day', 'make', 'super', 'day', 'gift', 'belove', 'many', 'congratulation', 'covidvaccine', 'remarkable', 'achievement']",proud feeling vaccinated two three one day make super day gift belove many congratulation covidvaccine remarkable achievement,"{'neg': 0.0, 'neu': 0.403, 'pos': 0.597, 'compound': 0.969}",0.969,positive
68006,"but nincompoop #islamicnationalcongress fame his disgraceful, with no shame chumchaas, still questioning where #vaccination #vaccinated are...","[('but', 'CC'), ('nincompoop', 'JJ'), ('islamicnationalcongress', 'NN'), ('fame', 'VBD'), ('his', 'PRP$'), ('disgraceful', 'NN'), ('with', 'IN'), ('no', 'DT'), ('shame', 'NN'), ('chumchaas', 'NN'), ('still', 'RB'), ('questioning', 'VBG'), ('where', 'WRB'), ('vaccination', 'NN'), ('vaccinated', 'VBN'), ('are', 'VBP')]",ENGLISH,"['nincompoop', 'islamicnationalcongress', 'fame', 'disgraceful', 'shame', 'chumchaas', 'still', 'question', 'vaccination', 'vaccinate']",nincompoop islamicnationalcongress fame disgraceful shame chumchaas still question vaccination vaccinate,"{'neg': 0.35, 'neu': 0.492, 'pos': 0.158, 'compound': -0.5719}",-0.5719,negative
68009,"congratulations all line departments record brake 23,68,006 vaccination single day . we appeal active cooperation all make #gujarat 100% vaccinated .","[('congratulations', 'NNS'), ('all', 'DT'), ('line', 'NN'), ('departments', 'NNS'), ('record', 'NN'), ('brake', 'NN'), ('six', 'CD'), ('vaccination', 'NN'), ('single', 'JJ'), ('day', 'NN'), ('we', 'PRP'), ('appeal', 'VBP'), ('active', 'JJ'), ('cooperation', 'NN'), ('all', 'DT'), ('make', 'VBP'), ('gujaratis', 'NN'), ('vaccinated', 'VBD')]",ENGLISH,"['congratulation', 'line', 'department', 'record', 'brake', 'vaccination', 'single', 'day', 'appeal', 'active', 'cooperation', 'make', 'gujaratis', 'vaccinated']",congratulation line department record brake vaccination single day appeal active cooperation make gujaratis vaccinated,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.765}",0.765,positive
68020,wow. you fucking degenerates.. want life vaccinated but wont be vaccinated. whoever is doing “business” there is special hell people like you. tolonglah can you not make other people’s lives living hell u ingat benda main2 ke,"[('wow', 'NN'), ('you', 'PRP'), ('fucking', 'VBP'), ('degenerates', 'NNS'), ('i', 'VBP'), ('want', 'VBP'), ('life', 'NN'), ('vaccinated', 'VBN'), ('but', 'CC'), ('will', 'MD'), ('not', 'RB'), ('be', 'VB'), ('vaccinated', 'VBN'), ('whoever', 'WP'), ('is', 'VBZ'), ('doing', 'VBG'), ('i', 'JJ'), ('business', 'NN'), ('i', 'NN'), ('there', 'EX'), ('is', 'VBZ'), ('special', 'JJ'), ('he', 'PRP'), ('shall', 'MD'), ('people', 'NNS'), ('like', 'IN'), ('you', 'PRP'), ('tolonglah', 'VBP'), ('can', 'MD'), ('you', 'PRP'), ('not', 'RB'), ('make', 'VB'), ('other', 'JJ'), ('people', 'NNS'), ('i', 'VBP'), ('i', 'VBP'), ('lives', 'NNS'), ('living', 'VBG'), ('he', 'PRP'), ('shall', 'MD'), ('u', 'VB'), ('ingot', 'JJ'), ('bend', 'NN'), ('main', 'JJ'), ('ke', 'NN')]",ENGLISH,"['wow', 'fucking', 'degenerate', 'want', 'life', 'vaccinate', 'not', 'vaccinated', 'whoever', 'business', 'special', 'shall', 'people', 'like', 'tolonglah', 'not', 'make', 'people', 'life', 'live', 'shall', 'u', 'ingot', 'bend', 'main', 'ke']",wow fucking degenerate want life vaccinate not vaccinated whoever business special shall people like tolonglah not make people life live shall u ingot bend main ke,"{'neg': 0.24, 'neu': 0.563, 'pos': 0.197, 'compound': -0.7439}",-0.7439,negative
68022,"incredible feat achieved once again by indian healthcare workers administrators. it is like many countries getting vaccinated one day. hats off you your team developing such powerful, reliable band scaleable platform like cowin. 🇮🇳 जय हिन्द 🇮🇳","[('vaccinated', 'VBN')]",Unknown,['vaccinate'],vaccinate,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.7783}",0.7783,positive
68028,i keep coming back data coming out mississippi: #1 state covid mortality; #50 percentage vaccinated. so much preventable death loss.,"[('i', 'JJ'), ('keep', 'VBP'), ('coming', 'VBG'), ('back', 'RB'), ('data', 'NNS'), ('coming', 'VBG'), ('out', 'RP'), ('mississippi', 'RB'), ('one', 'CD'), ('state', 'NN'), ('couid', 'NN'), ('mortality', 'NN'), ('fifty', 'JJ'), ('percentage', 'NN'), ('vaccinated', 'VBD'), ('so', 'RB'), ('much', 'JJ'), ('preventable', 'JJ'), ('death', 'NN'), ('loss', 'NN')]",ENGLISH,"['keep', 'come', 'back', 'datum', 'come', 'mississippi', 'one', 'state', 'couid', 'mortality', 'fifty', 'percentage', 'vaccinate', 'much', 'preventable', 'death', 'loss']",keep come back datum come mississippi one state couid mortality fifty percentage vaccinate much preventable death loss,"{'neg': 0.275, 'neu': 0.725, 'pos': 0.0, 'compound': -0.7553}",-0.7553,negative
68033,this is really unfair &amp; sad. treat us as though we aren’t vaccinated when fact we r fully vaccinated why should we b made fill form saying we r not vaccinated when we have taken 2 shots just as people countries who r given pass,"[('this', 'DT'), ('is', 'VBZ'), ('really', 'RB'), ('unfair', 'JJ'), ('amp', 'NNS'), ('sad', 'JJ'), ('treat', 'VBP'), ('us', 'PRP'), ('as', 'IN'), ('though', 'IN'), ('we', 'PRP'), ('aren', 'VBP'), ('i', 'JJ'), ('i', 'VBP'), ('vaccinated', 'VBN'), ('when', 'WRB'), ('fact', 'NN'), ('we', 'PRP'), ('i', 'VBP'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('why', 'WRB'), ('should', 'MD'), ('we', 'PRP'), ('i', 'VB'), ('made', 'VBN'), ('fill', 'JJ'), ('form', 'JJ'), ('saying', 'VBG'), ('we', 'PRP'), ('i', 'VBP'), ('not', 'RB'), ('vaccinated', 'VBN'), ('when', 'WRB'), ('we', 'PRP'), ('have', 'VBP'), ('taken', 'VBN'), ('two', 'CD'), ('shots', 'NNS'), ('just', 'RB'), ('as', 'IN'), ('people', 'NNS'), ('countries', 'NNS'), ('who', 'WP'), ('i', 'VBP'), ('given', 'VBN'), ('pass', 'NN')]",ENGLISH,"['really', 'unfair', 'amp', 'sad', 'treat', '-PRON-', 'though', 'vaccinated', 'fact', 'fully', 'vaccinate', 'made', 'fill_form', 'say', 'not', 'vaccinate', 'take', 'two', 'shot', 'people', 'country', 'give', 'pass']",really unfair amp sad treat -PRON- though vaccinated fact fully vaccinate made fill_form say not vaccinate take two shot people country give pass,"{'neg': 0.145, 'neu': 0.796, 'pos': 0.058, 'compound': -0.6195}",-0.6195,negative
68080,"2 crore vaccinated day, incredible team india. this would be best gift ji","[('two', 'CD'), ('crore', 'NN'), ('vaccinated', 'VBD'), ('day', 'NN'), ('incredible', 'JJ'), ('team', 'NN'), ('india', 'NN'), ('this', 'DT'), ('would', 'MD'), ('be', 'VB'), ('best', 'JJS'), ('gift', 'NN'), ('ji', 'NN')]",ENGLISH,"['two', 'crore', 'vaccinated', 'day', 'incredible', 'team', 'india', 'would', 'well', 'gift']",two crore vaccinated day incredible team india would well gift,"{'neg': 0.0, 'neu': 0.585, 'pos': 0.415, 'compound': 0.7964}",0.7964,positive
68099,"i love when ppl reciprocate my energy, i was showing security my vaccine card said yassss being fully vaccinated guy said yassss with me back","[('i', 'NNS'), ('love', 'VBP'), ('when', 'WRB'), ('pal', 'JJ'), ('reciprocate', 'NN'), ('my', 'PRP$'), ('energy', 'NN'), ('i', 'NN'), ('was', 'VBD'), ('showing', 'VBG'), ('security', 'NN'), ('my', 'PRP$'), ('vaccine', 'NN'), ('card', 'NN'), ('said', 'VBD'), ('passes', 'NNS'), ('being', 'VBG'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('guy', 'NN'), ('said', 'VBD'), ('passes', 'NNS'), ('with', 'IN'), ('me', 'PRP'), ('back', 'RP')]",ENGLISH,"['love', 'pal', 'reciprocate', 'energy', 'show', 'security', 'vaccine', 'card', 'say', 'pass', 'fully', 'vaccinate', 'say', 'pass', 'back']",love pal reciprocate energy show security vaccine card say pass fully vaccinate say pass back,"{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.8271}",0.8271,positive
68111,i'm fully vaccinated. i had arm pain too. my right arm was temporary paralyzed day. totally understand him.,"[('i', 'NN'), ('am', 'VBP'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('i', 'NN'), ('had', 'VBD'), ('arm', 'NN'), ('pain', 'NN'), ('too', 'RB'), ('my', 'PRP$'), ('right', 'JJ'), ('arm', 'NN'), ('was', 'VBD'), ('temporary', 'JJ'), ('paralyzed', 'JJ'), ('day', 'NN'), ('totally', 'RB'), ('understand', 'VBP'), ('him', 'PRP')]",ENGLISH,"['fully', 'vaccinated', 'arm', 'pain', 'right', 'arm', 'temporary', 'paralyzed', 'day', 'totally', 'understand']",fully vaccinated arm pain right arm temporary paralyzed day totally understand,"{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.5106}",-0.5106,negative
68124,come get vaccinated. stay safe keep others safe too. appeal all tinsukians. great arrangements,"[('come', 'VB'), ('get', 'NN'), ('vaccinated', 'VBN'), ('stay', 'NN'), ('safe', 'JJ'), ('keep', 'NN'), ('others', 'NNS'), ('safe', 'VBP'), ('too', 'RB'), ('appeal', 'JJ'), ('all', 'DT'), ('tinsukians', 'NNS'), ('great', 'JJ'), ('arrangements', 'NNS')]",ENGLISH,"['come', 'get', 'vaccinated', 'stay_safe', 'keep', 'other', 'safe', 'appeal', 'tinsukian', 'great', 'arrangement']",come get vaccinated stay_safe keep other safe appeal tinsukian great arrangement,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.872}",0.872,positive
68150,"fully vaccinated... thank you ji mask , hand wash , social distance all are necessary &amp; request others also take vaccine asap. thank you ji","[('fully', 'RB'), ('vaccinated', 'VBN'), ('thank', 'NN'), ('you', 'PRP'), ('ji', 'VBP'), ('mask', 'JJ'), ('hand', 'NN'), ('wash', 'VBP'), ('social', 'JJ'), ('distance', 'NN'), ('all', 'DT'), ('are', 'VBP'), ('necessary', 'JJ'), ('amp', 'JJ'), ('request', 'NN'), ('others', 'NNS'), ('also', 'RB'), ('take', 'VBP'), ('vaccine', 'NN'), ('asap', 'NN'), ('thank', 'NN'), ('you', 'PRP'), ('ji', 'VBP')]",ENGLISH,"['fully', 'vaccinate', 'thank', 'mask', 'hand', 'wash', 'social_distance', 'necessary', 'amp', 'request', 'other', 'also', 'take', 'vaccine', 'asap', 'thank']",fully vaccinate thank mask hand wash social_distance necessary amp request other also take vaccine asap thank,"{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.8297}",0.8297,positive
68253,so we've vaccinated 75 crore indians still counting this shows commitment bharat mata's son towards making his fellow citizens safe secure chinese virus thank you hon'ble pm shri ji all healthcare workers working round clock.,"[('so', 'IN'), ('we', 'PRP'), ('have', 'VBP'), ('vaccinated', 'VBN'), ('crore', 'NN'), ('indians', 'NNS'), ('still', 'RB'), ('counting', 'VBG'), ('this', 'DT'), ('shows', 'VBZ'), ('commitment', 'NN'), ('bharat', 'NN'), ('mata', 'NN'), ('i', 'NN'), ('son', 'NN'), ('towards', 'IN'), ('making', 'VBG'), ('his', 'PRP$'), ('fellow', 'JJ'), ('citizens', 'NNS'), ('safe', 'JJ'), ('secure', 'NN'), ('chinese', 'JJ'), ('virus', 'NN'), ('thank', 'NN'), ('you', 'PRP'), ('hon', 'VBP'), ('ble', 'JJ'), ('am', 'VBP'), ('shri', 'JJ'), ('ji', 'NN'), ('all', 'DT'), ('healthcare', 'JJ'), ('workers', 'NNS'), ('working', 'VBG'), ('round', 'NN'), ('clock', 'NN')]",ENGLISH,"['vaccinated', 'crore', 'indians', 'still', 'count', 'show', 'commitment', 'bharat_mata', 'son', 'towards', 'make', 'fellow', 'citizen', 'safe', 'secure', 'chinese', 'virus', 'thank', 'hon_ble', 'healthcare_worker', 'work', 'round_clock']",vaccinated crore indians still count show commitment bharat_mata son towards make fellow citizen safe secure chinese virus thank hon_ble healthcare_worker work round_clock,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.8555}",0.8555,positive
68280,"congratulations india more than 75 crore people have been vaccinated so far. it means more than double united states population is covered. thank you, pm ji, #atamnirbharbharat mantra, which makes india self-reliant fight against covid. 🇮🇳👏🇮🇳🥳","[('congratulations', 'NNS'), ('india', 'VBZ'), ('more', 'JJR'), ('than', 'IN'), ('crore', 'JJR'), ('people', 'NNS'), ('have', 'VBP'), ('been', 'VBN'), ('vaccinated', 'VBN'), ('so', 'RB'), ('far', 'RB'), ('it', 'PRP'), ('means', 'VBZ'), ('more', 'JJR'), ('than', 'IN'), ('double', 'RB'), ('united', 'JJ'), ('states', 'NNS'), ('population', 'NN'), ('is', 'VBZ'), ('covered', 'VBN'), ('thank', 'IN'), ('you', 'PRP'), ('am', 'VBP'), ('ji', 'JJ'), ('atamnirbharbharat', 'NN'), ('mantra', 'NN'), ('which', 'WDT'), ('makes', 'VBZ'), ('india', 'NN'), ('self', 'NN'), ('reliant', 'JJ'), ('fight', 'NN'), ('against', 'IN'), ('couid', 'NN')]",ENGLISH,"['congratulation', 'india', 'crore', 'people', 'vaccinate', 'far', 'mean', 'double', 'united_states', 'population', 'cover', 'thank', 'atamnirbharbharat', 'mantra', 'make', 'india', 'self', 'reliant', 'fight', 'couid']",congratulation india crore people vaccinate far mean double united_states population cover thank atamnirbharbharat mantra make india self reliant fight couid,"{'neg': 0.059, 'neu': 0.726, 'pos': 0.215, 'compound': 0.7823}",0.7823,positive
68310,super anna..we all together bring all indians vaccinated covid 19.. thank you your support 🙏🙏🙏 support you is really happy us we follow your advices🙏💐,"[('super', 'JJ'), ('anna', 'NN'), ('i', 'NN'), ('we', 'PRP'), ('all', 'DT'), ('together', 'RB'), ('bring', 'VBG'), ('all', 'DT'), ('indians', 'NNS'), ('vaccinated', 'VBN'), ('couid', 'VBP'), ('nineteen', 'JJ'), ('i', 'NN'), ('thank', 'VBP'), ('you', 'PRP'), ('your', 'PRP$'), ('support', 'NN'), ('support', 'NN'), ('you', 'PRP'), ('is', 'VBZ'), ('really', 'RB'), ('happy', 'JJ'), ('us', 'PRP'), ('we', 'PRP'), ('follow', 'VBP'), ('your', 'PRP$')]",ENGLISH,"['super', 'anna', 'together', 'bring', 'indians', 'vaccinated', 'couid', 'nineteen', 'thank', 'support', 'support', 'really', 'happy', '-PRON-', 'follow']",super anna together bring indians vaccinated couid nineteen thank support support really happy -PRON- follow,"{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.9412}",0.9412,positive
68423,"it's not virus it's drama that is running two years, all players r vaccinated, then why they r so anxious","[('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('virus', 'JJ'), ('it', 'PRP'), ('is', 'VBZ'), ('drama', 'NN'), ('that', 'WDT'), ('is', 'VBZ'), ('running', 'VBG'), ('two', 'CD'), ('years', 'NNS'), ('all', 'DT'), ('players', 'NNS'), ('i', 'VBP'), ('vaccinated', 'VBD'), ('then', 'RB'), ('why', 'WRB'), ('they', 'PRP'), ('i', 'VBP'), ('so', 'RB'), ('anxious', 'JJ')]",ENGLISH,"['not', 'virus', 'drama', 'run', 'two', 'year', 'player', 'vaccinate', 'anxious']",not virus drama run two year player vaccinate anxious,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.3851}",-0.3851,negative
68464,"only learn singapore implement strict laws: people who have not been vaccinated twice are not allowed enter restaurants public places but republicans, prefers die than lost freedom . beware that congress has face disaster destruction again","[('only', 'RB'), ('learn', 'VBZ'), ('singapore', 'JJ'), ('implement', 'JJ'), ('strict', 'JJ'), ('laws', 'NNS'), ('people', 'NNS'), ('who', 'WP'), ('have', 'VBP'), ('not', 'RB'), ('been', 'VBN'), ('vaccinated', 'VBN'), ('twice', 'RB'), ('are', 'VBP'), ('not', 'RB'), ('allowed', 'VBN'), ('enter', 'NN'), ('restaurants', 'NNS'), ('public', 'JJ'), ('places', 'NNS'), ('but', 'CC'), ('republicans', 'VBZ'), ('prefers', 'NNS'), ('die', 'VBP'), ('than', 'IN'), ('lost', 'VBN'), ('freedom', 'NN'), ('beware', 'NN'), ('that', 'IN'), ('congress', 'NN'), ('has', 'VBZ'), ('face', 'VBN'), ('disaster', 'NN'), ('destruction', 'NN'), ('again', 'RB')]",ENGLISH,"['learn', 'singapore', 'implement', 'strict', 'law', 'people', 'not', 'vaccinate', 'twice', 'not', 'allow', 'enter', 'restaurant', 'public_places', 'republicans', 'prefer', 'die', 'lose', 'freedom', 'beware', 'congress', 'face', 'disaster', 'destruction']",learn singapore implement strict law people not vaccinate twice not allow enter restaurant public_places republicans prefer die lose freedom beware congress face disaster destruction,"{'neg': 0.347, 'neu': 0.547, 'pos': 0.106, 'compound': -0.9349}",-0.9349,negative
68467,"here’s saddest part it, if vaccinated were told turn those who don’t want take part medical experiment,most i fear would. they would phone police instant thing is, this scenario is likely happen way people r obeying orders","[('here', 'RB'), ('i', 'NN'), ('i', 'VBP'), ('saddest', 'JJS'), ('part', 'NN'), ('it', 'PRP'), ('if', 'IN'), ('vaccinated', 'VBN'), ('we', 'PRP'), ('are', 'VBP'), ('told', 'JJ'), ('turn', 'VBP'), ('those', 'DT'), ('who', 'WP'), ('don', 'VBP'), ('i', 'VBP'), ('i', 'VBP'), ('want', 'VBP'), ('take', 'VB'), ('part', 'NN'), ('medical', 'JJ'), ('experiment', 'NN'), ('most', 'JJS'), ('i', 'JJ'), ('fear', 'NN'), ('would', 'MD'), ('they', 'PRP'), ('would', 'MD'), ('phone', 'NN'), ('police', 'NN'), ('instant', 'JJ'), ('thing', 'NN'), ('is', 'VBZ'), ('this', 'DT'), ('scenario', 'NN'), ('is', 'VBZ'), ('likely', 'JJ'), ('happen', 'JJ'), ('way', 'NN'), ('people', 'NNS'), ('i', 'VBP'), ('obeying', 'VBG'), ('orders', 'NNS')]",ENGLISH,"['saddest', 'part', 'vaccinate', 'tell', 'turn', 'want', 'take', 'part', 'medical', 'experiment', 'fear', 'would', 'would', 'phone', 'police', 'instant', 'thing', 'scenario', 'likely', 'happen', 'way', 'people', 'obey', 'order']",saddest part vaccinate tell turn want take part medical experiment fear would would phone police instant thing scenario likely happen way people obey order,"{'neg': 0.178, 'neu': 0.79, 'pos': 0.032, 'compound': -0.7845}",-0.7845,negative
68470,"my parents are yet be vaccinated. what is this level lying, man","[('my', 'PRP$'), ('parents', 'NNS'), ('are', 'VBP'), ('yet', 'RB'), ('be', 'VB'), ('vaccinated', 'VBN'), ('what', 'WP'), ('is', 'VBZ'), ('this', 'DT'), ('level', 'NN'), ('lying', 'VBG'), ('man', 'NN')]",ENGLISH,"['parent', 'yet', 'vaccinated', 'level', 'lying', 'man']",parent yet vaccinated level lying man,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5267}",-0.5267,negative
68487,"such awful stories make you sad... there are lot families kids who have lost there parents this #covid19 pandemic, take adequate precautions guys, #3rdwave is thee way, get vaccinated before it strikes again #mumbai #vaccineswork #bestrong","[('such', 'JJ'), ('awful', 'JJ'), ('stories', 'NNS'), ('make', 'VBP'), ('you', 'PRP'), ('sad', 'VB'), ('there', 'EX'), ('are', 'VBP'), ('lot', 'JJ'), ('families', 'NNS'), ('kids', 'NNS'), ('who', 'WP'), ('have', 'VBP'), ('lost', 'VBN'), ('there', 'EX'), ('parents', 'NNS'), ('this', 'DT'), ('pandemic', 'JJ'), ('take', 'NN'), ('adequate', 'JJ'), ('precautions', 'NNS'), ('guys', 'NNS'), ('is', 'VBZ'), ('thee', 'JJ'), ('way', 'NN'), ('get', 'NN'), ('vaccinated', 'VBN'), ('before', 'IN'), ('it', 'PRP'), ('strikes', 'VBZ'), ('again', 'RB'), ('mumbai', 'JJ'), ('vaccineswork', 'NN'), ('strong', 'JJ')]",ENGLISH,"['awful', 'story', 'make', 'sad', 'lot', 'family', 'kid', 'lose', 'parent', 'pandemic', 'take', 'adequate', 'precaution', 'thee', 'way', 'get', 'vaccinated', 'strike', 'mumbai', 'vaccineswork', 'strong']",awful story make sad lot family kid lose parent pandemic take adequate precaution thee way get vaccinated strike mumbai vaccineswork strong,"{'neg': 0.187, 'neu': 0.767, 'pos': 0.046, 'compound': -0.7096}",-0.7096,negative
