Text,Translated
"일반시민은 예방백신을 선택이
안되는데 의료진은? 후순의로 밀면서까지 특정 코로나19백신 을 선택해서 국가에서 백신을 선택적으로 왜!아스트로제네카는 요양원에
종사자나 입원환자로 시험삼아
테스트하는건가? 65세이상분들
도 특정백신을 맟아야된다?
왜!의료인은 이스트라제네카을
못맟는가?","General citizens are prevention vaccines
Do not you have a medical team? Choose a certain corona 19 vaccine by pushing to the subsequent and selectively selective vaccine in the country! Astolizena
Test to workers or hospitalized patients
Do you test? 65 years old
Do you have a specific vaccine?
Why! The medical person is an Eastrase
Can not you get?"
문재인 언급이 나왔으니 3월에 다시 유행이 시작되려나... “백신 접종이 본격화하는”이라니. 누구에게 얼마만큼 백신을 접종할 수 있는지 알고 말하는 건가... https://t.co/Efq9SIWT8l,"Moon Jae-in mentioned, and it is going to start again in March ... ""The vaccination is in full swing"". I know how much I can inoculate the vaccine for anyone ... https://t.co/efq9siwt8l"
"문재인을 비롯해 이 사람이 부리는 졸개들과 대깨문들이 제일 먼저 나서서 우한폐렴 백신을 고르지 말고 놔주는 대로 다들 맞아라!!!
한놈도 도망치지 말고 맞아라!!
그 다음 네놈들 건강 상태 확인 후 우린 천천히 백신을 골라서 맞겠다!!
네놈들은 달님따라 갈 곳 가거라!!
우린 우리 살 길 가겠다!! https://t.co/ZYVCPejZAn","Moon Jae-in, including this person, the first, the first, and the first thing to do is the first time,
Do not ran away.
Then, after confirming the health status of your health, we will slowly pick the vaccine!
You will go along the moon!
We will go to our way! https://t.co/ZYVCPEJZAN"
지들만 살겠다고 탄저균백신 몰래 접종하던 적와대 놈들 az백신도 먼저 맞어봐..사는지 죽는지 돔 보게..,I will live with the anthrax vaccine that I will live.
"아스트라제네카 백신접종은 文哥부터 공개 접종 후 휴유증을 보면서 천천히..
사는지 죽는지  좀 보면서..

모더나..화이자 백신을 몰래 접종하지 말자..치사하게..","The AstraZeneca vaccine is slowly looking at the clubs after public inoculation.
Looking at what you're dying ...

Do not keep in secretly inoculating the ventilation of the moth .."
"아니 뭐 이런 개뼉다구들이 다있나?이것을 그대로 옮기는 여의도 개독신문은 뭐고?뭐 관여도 가르치지도 관심도 안둬?기가막히군.이것들이 아직도 꼴값떨며 자신을 모르네.백신 주사기 확보 못해 1200만명분 국민세금 날릴판에,쥐죽은듯 고요~.이게 나라야?일본. https://t.co/FHVQWyLGgU","No, is there anything like this? What is the idea of ​​the Yeouido's doubt, which is moving. What are you interested in teaching? I do not care about it. These ones are still trembling, I do not know yourself. It looks like this. This is the country? Japan. https://t.co/FHVQwylggu"
백신 접종 후 사망자 발생하면 세균아 책임은 니가 질래..죄인이가 질래? https://t.co/0Uon83LiZs,"If a death is caused after the vaccination, the responsibility is the responsibility of the bacteria. https://t.co/00UON83LIZS"
"그동안 아무생각없이 사놨던 주식이 쿠팡,러시아백신 관련주였다.빨간색으로 도배중♥","The stock was Kupang, Russian Vaccine, who had built without thinking that."
"혹시 'MRC5'를 아시나요? 대부분 코로나 백신에 들어 있는데, 발암물질이라고 합니다. https://t.co/9l6FoaskaS","Do you know 'MRC5'? Most of them are in a corona vaccine, and it is called carcinogenic material. https://t.co/9l6foaskas"
코로나 백신 부작용이 장난 아닙니다! https://t.co/av7w2H4CKv,Corona vaccine side effects are not joke! https://t.co/AV7W2H4CKV
방사능홍차에 이어 방사능코로나백신.,Radiation Corona vaccine after radioactive tea.
"모더나, 화이자 등의 백신은 올 2분기부터 도입한다는 것이 정부 발표지만, 절대적으로 공급 부족인 세계 백신 상황을 봤을 때 7월 이후 올 하반기에나 국내에 들어올 것이란 관측이 우세하다.
https://t.co/Dh4JSn8hPY","The vaccine, such as Mud and Pfizer, is the government announcement that it is introduced from the second quarter, but it is predominant to be in the second half of this year after July, when we saw the world vaccine, which is absolutely supplied.
https://t.co/dh4jsn8hpy"
백신순서되면 접종장소가어디든 가장먼저달려가야자,"If the vaccine is ordered, the place where the inoculation place is the first"
@sk0926 코로나 백신을 회피하는 족속들에게는 벌금을 부과하는것이 마땅합니다. 백신에대한 터무니없는  불신을 퍼뜨리는 족속들이 있는바 총리께서 적극적인 대처 방안을 강구하셔야 합니다.,@ SK0926 It is deserving a fine for people who avoid Corona vaccine. The prime minister who has a ridiculous disbelief for vaccine should take active coping measures.
감염이되도 중환자로 가지말라고 맞는게 백신이잔어?? 무식한 기레기년놈들!!ㅋ https://t.co/HMfSKqZxIB,"Even if it is infected, it is a vaccine to fit with an intensive career? Ignorant Kirgi Years !! ㅋ https://t.co/HMFSKQZXIB"
"코로나 음성되니 좋다. 어차피 확진될 확률은 10%도 안되었지만 가족들의 민낯을 보고 난데다, 원인제공자의 개판에 대한 분노, 어린 조카 손주뻘에 대한 미안함 등으로 죽고 싶을 정도로 괴로웠다. 이제 코로나 백신 접종도 되니 곧 해결되겠지만 진짜 조심해야겠다. 인간들이 모두 내 수준은 아니다.","Corona is good. The probability of being confirmed anyway was not 10%, but it was not a perfect for the families, but it was a painful for the development of the cause of the provider, and it was painful to die with sorry for the young nephew, Now it's a corona vaccination, it will be resolved soon, but I really have to be careful. Humans are not all my level."
"[김우석의 이인삼각] ​코로나백신 도입 루트가 코백스..스스로 국격 다운그레이드(downgrade)
- 내가 볼 땐 코로나 백신 도입 시기를 보선과 맞추려 잔머리 굴리다 어긋나버린 듯하다. 선거 직전까지 대유행 상황 유지시키려 백신 도입 미루다 시기를 놓쳐버린 듯하다 https://t.co/sJvUz4EN13","[Kim Woo-suk's Little Triangle] Corona vaccine introduction root is a bag.
- When I look at the time of the Corona vaccine, it seems to be a bunch of rings. Just before the election, it seems to have missed the vaccine to keep the trendy situation. Https://t.co/sjvuz4en13"
주여..ㅠ힘들겠지만 조금씩 쉬면서 합쉐다. 길게 보고 가야지라. 자영업 파격적으로 풀기 기대했지만 제가 이번에 올라가서 얼척 없는 경우 당해보니 그게 쉬운 문제가 아니드라구요..ㅠㅜ 마 그래도 백신 시작되고 전반적으로 분위기는 좋으니 앞으로 영업하는 것도 숨통이 트이지 않을까 합니다. https://t.co/huWvLbW7Bt,"Lord ... ㅠ I will be dollars, but it is a little resting. I have to go and go. I expected to unwind if I was unraveling, but I do not have to go up this time, but I do not have a problem that I do not have a problem. It's not an easy problem. https://t.co/HUWVLBW7BT"
"""안철수 ""백신 늦게 계약해 뒤처져… 현재의 거리두기 소용없어"""" https://t.co/1hbCxaQ5th","""Ahn, Chul Soo"" is a back of a vaccine ... I do not use the current distance """" https://t.co/1HBCXAQ5TH"
"백신 없는 겨울' 이어 봄까지..조은희 ""뻥튀기 발표 그만""
정세균 '2월 초 접종 할 수 있다' 호언장담하던 화이자 백신은 어디로? 
65세 이상 아스트라제네카 백신 접종 의사 재량 맡긴다는 논의에 복지부 관계자 반발
- 하여튼 우왕좌왕 백신대책 문재인 정권 https://t.co/eWjjQw3eNO","I do not have a vaccine winter ""until spring .. Joe Eun-hee""
Jung Seung-kyun 'Can be inoculated in February' Poetry vaccine, who was a joyful to the Hoh?
AstraZeneca vaccine over 65 years of age or older
- Well, Right Room Vaccine Material Moon Jae-in regime https://t.co/ewjjqw3eno"
코로나19: 백신이 당신의 팔에 닿기까지의 여정 https://t.co/0tl1wJRBU4,Corona 19: The journey until the vaccine touches your arms https://t.co/tl1wjrbu4
옥스퍼드대 ＂화이자 백신 2회 접종시 변이에도 면역효과 커＂ (출처 : 연합뉴스 | 네이버 뉴스) https://t.co/P3vZeNQser,"Oxford University ""Immune effect on variation in the time of vaccination 2 times in vaccination"" (Source: Yonhap News | Naver News) https://t.co/p3vzenqser"
@MyDressroom 전국민  접종 반대야 합니다 백신은 중국 백신 배급 하는거 아닌가요?,@Mydressroom I have to oppose the national vaccination. Is not the vaccine distribution?
"백신이 위험하다고 주장하는 세력들이
미국에서도 무시못할 영향력이 있는 듯.

Anti-Vaccine Accounts Remain Active on Facebook https://t.co/mdc61CWaPV","The forces claiming that the vaccine is dangerous
It seems to be an influence that can not be ignored in the United States.

Anti-Vaccine Accounts Remain Active on Facebook https://t.co/mdc61cwapv"
"일본, 주사기 잘못 사서…백신 1천200만명 분 버릴판 / KBS 2021.02.10. https://t.co/p79dXVSR4f - @YouTube
진짜 별 일이 다 있네 ㅋㅋㅋ","Japan, syringe misleading ... The vaccine is 1,000 2 million minutes. https://t.co/p79dxvsr4f - @youtube
There's a real star."
"2월말에 AZ가 코로나백신으로 들어올것같은데, 들어오면 각하께서 처음으로 맞았으면 좋겠네요! 여러 말이 많은 AZ를 먼저맞아 국민에게 모범을 보이는 것이, 이나라 수장으로서의 옳바른 태도 아닐까요? 물론 맞지말라고 아첨하는 자도 있을것이나, 어디 감이 되는지 실증하는 좋은 기회라고 생각함!","At the end of February, I think AZ will come into Corona Back God, and I would like to have the first time I came to come in! Is it the right attitude of the Many AZ, first to look at the people, Of course, I think there is a person who is flattering, but I think it is a good opportunity to demonstrate where it is sensible!"
"@Jaemyung_Lee 촛불을 들때는 안들고 엉뚱할때
드는것같다
코로나백신 제때구입못해 국민을 죽게한 문재인대통에게 
촛불을들어야 되는게아닌가요,
 
코로나로인해 자영업자만
수입이없나요
일꺼리없는 일반인은 괜찮은건가요
왜,장사하는사람에게만 지원금을주나요~
소득없는 일반국민한테도
줘야되는거 아닙니까,,","@Jaemyung_lee When you do not have a candle,
I seem to be
I can not buy a Korean vaccine when I was not buying
I have to do a candle,
 
Corono Rain Self-employed
I do not have any income.
It's okay to have a unity.
Why do you have a grant to a person who is a business?
The general public without income
Is not it?"
"박영선 ""日 주사기 문제로 접종 차질..백신 버려야 한다니 아깝다"" | 다음 뉴스 https://t.co/RmMnAz5pfd
박영선, 중소벤처기업부 장관 시절 담당했던 '백신용 주사기' 떠올려","Park Young-sun ""Dielle of the day syringe is a problem. Next News https://t.co/RMMNAZ5PFD
Park, Young-sun, a small medium-sized company,"
"그래도 얘네는 화이자 구했잖아
우리는 효과도 불확실한 az 백신인데 
K-선동 지렸다 https://t.co/mKPCibbBl3","But you have a picture of you.
We are an uncertain AZ vaccine.
K-dedicated https://t.co/mkpcibbbl3"
"일본, 화이자 백신 1200만명분 버릴 위기..새 지침 듣고도 특수주사기 확보 안해 | 다음 뉴스 https://t.co/pi7ZqtMbfb
구매 시 1병당 6회 접종 계산..특수주사기 확보 실패로 1병당 5회만 채취 가능
日 정부도 잘못 공식 시인..백신 물량 6분의 1 감소로 접종 일정 차질 예상","Japan, Pfizer Vaccine 12 million, Virgin crisis .. Listen to new guidelines and do not secure special syringes | Next News https://t.co/Pi7ZQTMBFB
6th inoculation per bottle when purchasing .. 5 times per bottle per share for special syringe
The official poet is wrong with the official poet."
백신접종후 이상 https://t.co/onNVz5NiXN,Https://t.co/onnvz5nixn after vaccine
"@angelesyogi 트럼프와 바이든의 차이로~
마스크가 백신인 것을 뒤늦게 안...","@angelesyogi is the difference between Trump and Bidden ~
I do not think that the mask is a vaccine ..."
"그러면 백신이 
정부의 고려장 정책?~^~ https://t.co/dIFsscuURj","Then vaccine
Government Consideration Policy? ~ ^ ~ Https://t.co/difsscuurj"
"백신 귀찮아서 안맞으려 했는디..사람들이 백신 위험해서 안맞겠다, 최대한 늦게 맞겠다 막 이래서..어쩔 수 있나, 내가 호출오면 바로 맞도록 하겠다..ㅋ",I was not sure if I tried to do it because I was trying to do that.
"#민주당의_백신_치료제_이낙연 
#민주당의_바이러스_이재명 

#이낙연ㅡ민주당ㅡ신복지제도
#이낙연ㅡ생애맞춤형ㅡ신복지 https://t.co/kekvSHZxTU","# Democratic _ Vaccine _ Therapeutic agent _ This
# Democratic's _ Virus _ Lee Jae Nam

# This is the Democratic Party
# Folkfun ㅡ Birthday - Birthday Https://t.co/Kekvshzxtu"
