,Text,Translated
2371,"심재철 접촉 원희룡 지사도 자체격리..
#코로나19
https://t.co/PiixmztDty","Shim Jae-cheol Contact Kwon Hee Ryong's own isolation itself ..
#covid-19
https://t.co/piixmztdty"
2372,"온도차이 보소 ㅋ 정부죽일듯이 까시더니 신천지 터지니 우리 모두가 책임져야하다니 ㅋㅋ 얼굴이 두꺼운것도 정도껏이지.. 나이값 하세요  무슨연관이라도 있으신가봅니다? ㅋ
한패 맞네! 교인, 당원 많이 겹칠듯!.. 근데, 청도 국회의원 자가격리는 했나?

https://t.co/4DqwiDuP9m","Temperature difference Long temperature difference ㅋ As you work, I have to go to the Shinchonji, and we all have to be responsible for all of us. LOL
It's a fault! Join, a lot of quartz!

https://t.co/4DQWIDUP9M"
2373,"미래통합당 최고위원 참석 원희룡, 코로나 19 간접 접촉 '자가격리'..
도정이나 제대로 볼 일이지..
 https://t.co/q11g0zMms0","I attended the best member of the Future Consolidation, Korona 19 Indirect contact ""
It's a step to see the steps.
 https://t.co/Q11G0ZMMS0"
2374,@mbcnews 검사받고 자가격리나 잘하시라,"@Mbcnews Get a test,"
2375,"#이_해시를_보는순간_눈_공개
눈 하나는 자신있디요 아닌가?🙃 코로나땜에 집에서 격리중이라 넘 씜씜 https://t.co/xtASlfzzfC","# The moment you see this __ hash _
One of the eyes is not confident?"
2376,이게 숨은게 아니고 뭐야? 제정신이면 신천지의 ‘신’자가 나왔을때 자발적으로 격리해야했어 31번 나왔을때,"What is this? When I was sorry, I had to voluntarily isolate when I came out 31 times when I came out 31"
2377,"@palpalebelle1 @Heathen49 보건소 직원 50명격리 라는 기사는 봤습니다

아아악
신천지
너무 싫어욧

#혐오는 안되는데
#혐오는 싫지만
#혐오하기 싫어도

너무 밉다","@ Palpalebelle1 @ Heathen49 Public Health Center Employees 50 Articles

Alas
Shincheonji
I hate it too

# I can not disgust it.
# I hate to dislike
# Even if I hate to dislike

Sip"
2378,"열화상카메라 설치 37.5도이상이면 귀가및 재택근무. 
마스크구입비 6만원 일괄지급
대구 경북지역 출장자 2주자가격리
오늘 공지된 지침","Installing the deterioration camera 37.5 degrees Occasional work and telecommuting.
Mask Purchase Non-Breaking Bulk
Daegu Gyeongbuk Regional Business 2 Responsibility
Notice known today"
2379,"저거관련 50명의 인력이 자가격리라...
시발 오늘 160명정도 추가투입아니었음?
1/3을 날려버리네","There are 50 people who are related to that.
I was not adding 160 to 160 today?
I blow 1/3."
2380,"이번에는 꼭 격리 시켜라. 전염병 차단을 위해...

전광훈 ""계속 저항하고 퇴진운동 지속""..체온측정 뒤 영장심사 | 다음 뉴스 https://t.co/wQ5StxyMP0","Please isolate this time. To block epidemics ...

""Continue to resist and reset the retirement exercise"" ... Next News https://t.co/WQ5Stxymp0"
2381,메르스때 박근혜정부 무능했던거 맞지 메르스가 옆나라에서 온 것도 아니고 저멀리 중동에서 온건데 발생하지 않을 나라에서 발생했는데 보건당국이고 병원이고 초기대응잘못해서 환자 격리안하고 의료진들 감염되서 막 감염시키고 사망 이전정권 매뉴얼 다 폐기하고 초기대응 망한게 박근혜정권인데,"Merceded when Merce was the government that was incompetent, not the Merce came from the side of the Merce, and it was not in the country that would not happen in the middle of the Merl, but the hospital is a hospital, the hospital, and the initial response is wrong, Previous regime manuals are discarded and initial responses are Park Geun-hye regime."
2382,그 회의에 참석한 사람들 비롯 참석한 사람들을 접촉한 사람들 다 우선 격리시켜야지 이게 대구서구 보건책임팀장 확진하고 뭐가 틀려? https://t.co/SIxNk474ut,"People who attended the meeting, and those who attended the people who attended the people, this is just to be insigned. https://t.co/SixNK474UT"
2383,격리 기숙사 마련하면 뭐하나…中 학생 신청 저조 (출처 : MBC | 네이버 뉴스) https://t.co/T3L7BdOODH,I do not know what to do to get a dormitory ... Medium Student Application Low (Source: MBC | Naver News) https://t.co/t3l7bdoodh
2384,얘는 지금 코로나 국가 비상 사태 정국에서 국민 안전에 아주 위험한 인물이다. 일정 기간 사회에서 격리 하는 것이 바람직하다..((https://t.co/KQC5FHgIRb,He is now a very dangerous person in the national safety in the Corona National Emergency Country. It is desirable to isolate in a certain period of time. ((Https://t.co/kqc5fhgirb)
2385,일단 격리부터..ㅡ https://t.co/IEsfWPjb37,Once it was isolated .. ㅡ https://t.co/ISFWPJB37
2386,@yonhaptweet @waitingpark 자가격리시켜야지!!,@Yonhaptweet @waitingpark I have to pay!
2387,"심재철씨!

개인적으론 안타까운일이지만,
확진되면 2주이상 격리되서 근신좀 하는게 좋겠오!

확진되길 바랄순없지만,

제발 코로나19의 방역을 위해서 입좀다무는게 도움이 될걸로 보입니다!","Shim Jae-chul!

Personally, it is a sad thing,
If it is confirmed, it would be better to be in two weeks and I would like to be a good time!

I can not stand it to be confirmed,

Please look at the dumplings of the mouth for the protection of Corona 19!"
2388,자가격리대상도 아니면서 알아서 집에 쳐박혀잇은지 3일... 늘어..진..다....,"I know that it is not a destination, I know that it is not done."
2389,"확진자가 하루 100명 이상씩 늘어나고 있다.. 이번주가 고비라던데.. 하루, 하루, 아침 뉴스 보기가 두렵다.. 우리 모두 마스크 착용하고, 손 깨끗히 자주 씻고, 자가격리가 답인 듯 해요.. (일 해야하는 자들의 설움 ㅠㅠ) 모두 조심하고 건강히 만나요!!!","I am afraid this share price. This stock is afraid of this week. I am afraid of the day, a day, a day, the morning news is afraid. All of them, ㅠㅠ) Both careful and healthy !!!"
2390,근데 우리집엔 왜 아직 마스크가 많으며 우리집 사람들은 한달전부터 자가격리수준으로 살고 있는건가?,"But why is it still a mask yet,"
2391,"이스라엘 한국인 입국 금지···""군기지에 200명 격리 검토""
출처 : 중앙일보 | 네이버
 https://t.co/rOsDuPoghd","Do not make immigration to Israel ...
Source: Central Ilbo | Naver
 https://t.co/rosdupOGHD"
2392,친구네 부부 모리셔스로 신혼여행 갔다가 격리당했다고,I went to my honeymoon with my friend Couple Mauritius.
2393,"대구 걱정입니다!
확진자 457명!

대구시장은 음맙실이나 격리병실등 즉시 확충하길 기대합니다! https://t.co/xfhzI1pwuL","I am worried about Daegu!
457 confirmation!

The Daegu Market is expected to expand immediately such as Muski or Isolation Room! https://t.co/XFHZI1PWUL"
2394,야 뭐 이런 시블롬이 있나? 정말 어처구니가 없다..ㅋㅋㅋㅋ 아니 그럼 우리가 중국인 입국 전면 금지하고 국내의 중국인들 유학생들 죄다 자가격리해야 니 속이 풀리겠니? 사람의 탈을 쓰고 어찌 이런 소리를..ㅠㅠ((https://t.co/bdpOoCduPG,"Well, have something like this? I do not really have a naughty. How to write a person's ride and why ... (https://t.co/BDPOOCDUPG"
2395,"신천지 격리와
생활비 치료비 지원한다는 신문뉴스보니 절로 욕나올뻔.","Shinchonji isolation and
Newspaper news support for living expenses."
2396,"환자 부인, 현재 부산서 확진판정..부산서 격리
""부인이 신천지 교인인 지인과 접촉했을 가능성""
https://t.co/FVIuq1b2RB","Patient's wife, Currently confirmed Busan .. Busan
""The possibility that the wife had contacted the acquaintance, a member of Shinchonji""
https://t.co/Fviuq1b2rb"
2397,@acojjang 어...튜아님 자가격리신가요 ㅠ,@Cojjang Uh ... Tuat is a pricing price ㅠ
2398,"기자들도 자가격리입니다 
김민아 아나운서의 건강을 빌며, 독자 여러분 모두 건강 조심하세요

LCK journalists are also quarantined at their homes until Kim Min-ah is confirmed to be safe from the virus","Reporters are pricing
Kim Min-ah, who wishes the health of Announcer, readers, be careful of all healthy

LCK JOURNALILISTS ALSO Quarantined At Their Homes Until Kim Min-ah is confirmed to be safe from the virus"
2399,@Enriyu_P 2주간 자가격리 해야할듯한 느낌...,@Enriyu_p I feel like I have to pray for two weeks ...
2400,에 롤파크 자가격리?????,Roll park chair prince ?????
2401,롤챔 관계자 전원 자가격리 ㅋㅋㅋㅋ,Roll Chamber
2402,"이스라엘 정부 ""입국한 한국 관광객 1600명, 14일간 못 나간다 호텔 등에 격리해 철저 감시""..
초강경조치!🤡
이게 나라다","The Israeli government ""1600 Korean tourists who entered the Korean tourists, 14 days,
Super Steel Measures! 🤡
This is a country"
2403,"변종바이러스?
.
김포 16개월 · 대구 4살 유아 확진…격리조치 어떻게? (출처 : SBS | 네이버 뉴스) https://t.co/tWC8TPICoG","Variant virus?
.
Gimpo 16 months · Daegu 4-year-old toddler ... Isolation Actions How? (Source: SBS | Naver News) https://t.co/twc8tpicog"
2404,"코로나 바이러스가 더 이상 확산되지 않도록 기도합시다. 감염돼 격리 치료 받는 사람들, 확산 방지를 위해 총력을 다하는 의료진과 관계자분들에게 위로와 격려를 ~~~^^ https://t.co/rn0nm3pZxE","Pray that the corona virus is no longer diffused. Infected, Isolated Therapy, people who are treated with medical staff and officials to prevent spreading, encouragement and encouragement to those who have been in the United States of America ~~~ ^^ https://t.co/RN0NM3PZXE"
2405,"@epitaphuro 일반적으로는 제노바와 라구사에서 이, 삼주 정도를 격리했다는 기록이 남아 있심다","@epitaphuro Generally, in Genoa and Laguza, the record remains that it was isolated."
2406,"@epitaphuro 배를 격리하는 경우도 있었고 라자레띠라는 검역소를 운영하기도 했어요, 40일이라는 숫자는 실제 40일이라기보다는 상징적으로 보시면 되유, 기독교에선 수난, 고통, 인내의 기간을 40이라고 하거든요, 모세가 40년간 예수가 광야에서 40일간. 뭐 등등 그렇심다.. 

요즘 그 영화 보긴 종 흉흉하쥬ㅎ","I was able to isolate the @epitaphuro ship, and I also run the quarantine called Lazarethe, and the number of 40 days is as symbolically than the actual 40 days, and it is called, Christianity, suffering, suffering, suffering, and perseverance. Jesus for a year for 40 days in the wilderness. I like it, so ...

These days, the movie"
2407,"마스크안쓰고돌아다니고
자가격리무시하고 돌아다니는사람들이
잘못이지 
앞뒤없이대통령 욕하는사람들 노답","I do not write a mask.
Price Limu City
I'm wrong.
People who are in the presidential care"
2408,"초대형교회 명성교회 부목사∙신자들 청도 대남병원 장례식장 다녀와 

“자가 격리 중” 밝혔지만
두차례 예배 참석
교인들 감염 우려 목소리

명성교회도 신천지였나봐ㅠㅠㅠ

https://t.co/d51uprx8ig","Looking at the Church of the Church of the Church of the Church.

""I'm an isolated""
Twice
Concerns infected voice

I think the church was Shinchonji ㅠ ㅠ ㅠ

https://t.co/D51UPRX8IG"
2409,경북도지사는 왜 코빼기도 안보이나? 자가격리중인거 아닌가?,"Why is Gyeongbuk Doctha, why do not you take a nose? Is not it a pricing price?"
2410,"@lovehinawa 격리 2주 예상 한다네요...ㅇㅅㅇ;;;
가방 3개나 가지고 왔습니다.... 하하","@Lovehinawa I'm anticipated to be 2 weeks ... ㅇ ㅇ ㅇ ;;;
I have three bags .... Haha"
2411,"정치하는세끼들이나 종교세끼들이나...돈독에오른 마피아세끼들!!!

명성교회 부목사 등 자가격리.. 대남병원 장례 다녀와
 https://t.co/tq79Jr0kqg","Those who are politics or religious deliors ... Mafiasu,

Reputation Church Liaon Little Pretty Prince ..
 https://t.co/tq79jr0kqg"
2412,"명성교회 부목사 등 자가격리.. 대남병원 장례 다녀와 | 다음 뉴스 https://t.co/ULVFDRwjQe
명성교회 ""14일 대남병원 장례다녀와 증상은 없지만 2주간 자가격리""
""모든 예배는 그대로 진행"".. 교단 총회 예배 최소화 지침에어긋나
3월 3-7일 특별새벽기도도 예정대로 진행 .. 안이한 대응 우려","Reputation Church Ship 사 리 리 리 리 리 ... Next News https://t.co/ulvfdrwjqe
Celebrity Church ""14th Daenam Hospital Funeral Ladies and Symptoms,
""All worship progresses as"".
March 3-7 Special dawn prayer progresses as scheduled."
2413,진심. 자취방에 격리되서 링피트만할듯,"Sincerity. Isolated on the rings,"
2414,나는 확진자도 아니고 집에만 있는데 왜 격리 당해야 하는가...ㅠㅠ,"I am not a confirmed, but I have to be in my house."
2415,@StormofChaos2 아니 죽을거면 지 혼자 죽을것이지 집회 끝나고 바로 자가격리조치 할것도 아니면서 무슨..,"@Stormofchaos2 If you do not die, you will die alone."
2416,"신천지 교인들 여러분 시민의식을 높힙시다.
여러분들 때문에 국민불안이 커지고 있습니다.
자진신고하시고 정부방침 촘  따라주세요.
자가격리도 철저히 해주시고.
일반국민들에게 민폐끼치는일 없도록 합시다.","Shinchonji Churches will increase our citizen's consciousness.
Because of you, the national anxiety is growing.
Please report your continuity and follow the government policy.
Please thoroughly pray.
Let's not make the general public to the people."
