,Text,Translated
1300,"[우한 신종 코로나바이러스 - 마스크의 중요성] 신종 코로나바이러스는 '비말감염'(침방울)이라고 합니다.(단순 공기는×) 마스크 착용으로 예방할 수 있습니다.
◆ 전문가들의 얘기로는 (마스크의 성능은 중요하지 않고, 아무 마스크나 착용해도 괜찮다고 합니다)

#코로나바이러스 #마스크 #손씻기 https://t.co/7ixroZq2K2","[Importance of Wuhan H1N1 Corona Virus - Mask] The new corona virus is called 's needle-sensing' (sedimentary). (Simple air) can be prevented by mask wear.
◆ The story of experts (the performance of the mask is not important, and it is said that it is not even masked)

# Corona Virus # Mask # Handu Https://t.co/7Ixrozq2k2"
1301,"서영석 부천 원미을 서영석 한국당 예비후보, 코로나바이러스 잘 이겨냅시다!! - https://t.co/VRaEAVReON","Seo Young-suk, Bucheon, West, Seo Young-seok, Preliminary Candidates, Corona Viruses Well! - https://t.co/Vraeavreon"
1302,"#서울시 #부천시 #영화관 #휴업 임시폐쇄.. #CGV성신여대 이어 #CGV부천역 ㅠㅠ
신종코로나바이러스 #확진자 다녀간 후 능동감시
접촉예상 시민들 공포  ㅠ

#우한폐렴 #신종코로나바이러스 #건강관리 #질병관리본부 #보건당국","# Seoul City # Bucheon City # Cinema # Closed Temporary Closed .. #CGV Sungshin Women's University #CGV Bucheon Station ㅠ
H1N1 Corona Virus # After a confirmed,
Contact Estimated Citizens Fear ㅠ

# Wuhan Pneumonia # H1N1 Corona Virus # Health Care # Disease Management Headquarters # Health Authority"
1303,"“신종 코로나바이러스 확산 차단”, IFEZ 홍보관 등 임시 휴관 - 저널25방송 https://t.co/NzMWedskfx","""Block new corona virus"", Temporary closed, such as IFEZ Public Relations - Journal 25 Broadcasting https://t.co/nzmwedskfx"
1304,"대만은 고등학교 이하 각급학교 개학2주 연장.
#코로나바이러스 https://t.co/TBcTBwa6zT","Taiwan extends two weeks of school school schools and less than high school.
# Corona Virus https://t.co/tbctbwa6zt"
1305,"독일서 무증상 중국인과 접촉 뒤 감염에 제주도 ‘초긴장’. .  
문제는 무증상자에 의한 감염이 독일에서 발생하기 때문입니다. 
확진 판결 받은 제주 중국인 관광객 동선도 빨리 밝혀야 합니다.
#우한폐렴
#신종_코로나바이러스 
 https://t.co/fXI6vIufNh","As a asstanding as a Chinese person in asymptomatic, Jeju Island ' .
The problem is because the infection caused by an ashless box occurs in Germany.
Jeju-China Tourist Wilderness must be revealed quickly.
# Wuhan pneumonia
# H1N1 _ Corona Virus
 https://t.co/FXi6viufnh"
1306,"정부, 중국 후베이성 입국 외국인 4일부터 입국 전면 금지. 정세균 총리, 신종 코로나바이러스 확산 방지 대책 발표. 첫 입금금지 조치...제주 무사증 입국제도 일시 중단. 최악상황 대비한 중장기 대응방안 마련으로 보여 https://t.co/chSRRfPM22 https://t.co/HLDtmC8B4I","Government, China Hubei Province entry prohibited entry from 4th of foreigners. Prime Minister Chung Seung-kyun announced to prevent the prevention of new corona virus diffusion. First deposit prohibition ... Suspension of the immigration system in Jeju. The worst matching is to prepare for mid- to long-term countermeasures https://t.co/chsrrfpm22 https://t.co/HLDTMC8B4I"
1307,중국 신종 코로나바이러스 사망자 304명·감염증 환자 1만4380명 (출처 : 아이뉴스24 | 네이버 뉴스) https://t.co/Vb9fGR6M4H,304 people of Chinese New Corona Viruses and 104 patients (Source: Kids News 24 | Naver News) https://t.co/v9fgr6m4h
1308,코로나바이러스 때문에 사람들이 관람 많이 포기한 모냥이다.ㅋ 절반 이상이 비었다.,"Because of the coronavirus, people are giving up a lot of viewing. ㅋ More than half were empty."
1309,"미세먼지와 신종코로나바이러스 등
호흡기질환을 유발시키는 사회환경으로 인해, 
또다시 모든계획이 어긋나서 씁쓸해지는 일상이로다. https://t.co/s2pH0IbsJd","Fine dust and swine Corona virus, etc.
Due to the social environment that causes respiratory diseases,
Another daily plan is shifting and bitter everyday. https://t.co/S2PH0IBSJD"
1310,"‘신종 코로나바이러스 마포구 대응현황 보고회’를 열어 오상철 마포구 보건소장으로부터  국내 발생상황, 감염경로, 감염 예방 행동수칙, 관내 대응 상황에 대해 보고 받았으며, 마포구의 지역재난안전대책본부를 가동 및 향후 계획 등에 대해 논의 가졌습니다. https://t.co/RhjwoiWRtk","Opened 'New Corona Virus Mapo-gu Corresponding Report Society', I have been discussing. https://t.co/rhjwoiwrtk"
1311,"우리는 아무것도 하지마라 ???

■미국은 코로나바이러스의 확산을 막기 위해 지난 14일 동안 중국 본토에 여행했던 외국인의 입국을 금지한다.

■일본은 14일 이내에 중국 후베이성에 체류한 적 있는 모든 외국인의 입국을 2월 1일부터 원칙적으로 거부한다","Do not we do nothing ???

■ The United States prohibits the entry of foreigners who traveled to the mainland of China for the 14th to prevent the spread of coronaviruses.

■ Japan rejects the entry of all foreigners who have stayed in China after 14 days in principle from February 1"
1312,"@jejusori_korea 동선은 밝혀야 합니다..
#우한폐렴
#신종_코로나바이러스
#3차감염자_발생","@jejusori_korea The copper wire must be revealed ..
# Wuhan pneumonia
# H1N1 _ Corona Virus
# 3rd infected person"
1313,"[신종코로나바이러스]어떤 마스크 써야할까? https://t.co/afDngejAww - @YouTube

확진자와 밀접한 접촉이 필요하지 않는 이상은 일반 마스크를 쓰셔도 됩니다.

비말감염 즉, 타액이나 체액으로 감염되기 때문에 일반 마스크로도 충분히 예방 할 수 있고 무엇보다도 손씻기가 가장 중요합니다.","[H1N1 Corona Virus] What mask should I write? https://t.co/AFDNGEJAWW - @youtube

More than needing close contact with confirmation can be used for general masks.

Because it is infected with salts or body fluids, it is possible to prevent sufficiently as a generic mask and is most important than anything else."
1314,후 작년엔 이맘때 일본 이시국땜시 일본여행취소  이번년도는 중국 코로나바이러스때문에 대만여행 취소 해외가지말라는건가ㅜㅜ 취소수수료만나가네,"After this year, this year, this year, this year, this year, this year, this year, due to the Chinese Corona Virus, the Corona Virus will meet the Cancellation fee."
1315,"#코로나바이러스
#아빠는중무장
#아빠는설정중
#이중섭의황소
#가족사진
#아무도없는제주 @이중섭 미술관 https://t.co/saBaM93xfE","#covid
# Dad
# Dad is set
# Dual
#family photo
# No one without nobody @ Lee, Sang-seop Museum of Art https://t.co/sabam93xfe"
1316,"#정용화 
#정용화_대만_콘서트_취소해주세요
#FNC는정용화타이베이콘서트를연기하거나취소해주세요 신종 코로나바이러스의 영향으로 아티스트와 팬의 건강과 안전을 보호하기 위해 타이베이 콘서트는 연기하거나 취소해 주세요! https://t.co/lbGbU89G9Y","#Jung Yong-hwa
# Jeong Yong Hwa _ Taiwan _ Cancellation _ Cancel
#FNC, please acknowledge the Taipei Taipei Concert, or cancel the Taipei Taipei, please postpone or cancel the Taipei concert to protect the health and safety of the new corona virus! https://t.co/lbgbu89g9y"
1317,"2월 2일 오전 
중국내 코로나바이러스 
확진자 14411명. 사망304명. https://t.co/yQN3GcmjDJ","February 2 am
China Corona Virus
Confirmation of 14411. 304 deaths. https://t.co/YQN3GCMJDJ"
1318,"모래내시장은
신종 코로나바이러스 감염에
안전한 시장이 되도록
주의깊게 살피고
예방에 최선을 다하겠습니다.

시장내 비치된
손소독제를 이용하시고
마스크 착용을 권장해드립니다.

#건강관리 #코로나바이러스 #감염 #질병관리본부 #모래내시장 #모래내전통시장 #인천모래내시장 https://t.co/ItEBIBGMga","The market in the sand
H1N1 Corona Virus Infection
To be a safe market
Carefully look carefully
We will do our best to prevent them.

Marketed
Use your own district
We recommend that you wear masks.

# Healthcare # Corona Virus # Infection # Disease Management Headquarters # Sand My Market # Sand Terminal Market # Incheon sand Market https://t.co/iteBibgmga"
1319,"신종 코로나바이러스 감염증 관련 

우리 시 확진환자는 없습니다. 의사환자 6명(격리중 1, 격리해제 5), 유증상자 4(격리중 1, 격리해제 3), 자가격리 대상자 7명, 능동감시 21명입니다. 내일 어린이집 등 마스크 68000매, 손세정제 3000개 배부합니다.","New corona virus infection related

There is no patient in our city. 6 doctor patients (1, isolation of isolation 5), shine box 4 (isolated 1, isolation 3), 7 people who are eligible for 7 people, 21 active. Tomorrow 68,000 masks such as daycare house, 3000 handwritten 3000."
1320,"박남춘 인천시장, 신종 코로나바이러스 민관협의체 구성 및 회의 개최 https://t.co/kxtqfnrKPb","Park, Nam-chun Incheon Market, H1N1 Corona Virus Ministry of Public Council Composition and Conference Https://t.co/KXTQFNRKPB"
1321,"최종환 파주시장, 신종 코로나바이러스 감염증 대응 유관기관 간담회 개최 https://t.co/NzcitfO51y","Choi Jong Hwan Paju Market, H1N1 Corona Virus Infection Responding HTTPS://t.co/NZCITFO51Y"
1322,#FNC는정용화타이베이콘서트를연기하거나취소해주세요 신종 코로나바이러스의 영향으로 아티스트와 팬의 건강과 안전을 보호하기 위해 타이베이 콘서트는 연기하거나 취소해 주세요! @FNC_ENT,"#FNC, please acknowledge the Taipei Taipei Concert, or cancel the Taipei Taipei, please postpone or cancel the Taipei concert to protect the health and safety of the new corona virus! @Fnc_ent"
1323,#FNC는정용화타이베이콘서트를연기하거나취소해주세요 신종 코로나바이러스의 영향으로 아티스트와 팬의 건강과 안전을 보호하기 위해 타이베이 콘서트는 연기하거나 취소해 주세요! @FNC_ENT https://t.co/GLw7ulAfJh,"#FNC, please acknowledge the Taipei Taipei Concert, or cancel the Taipei Taipei, please postpone or cancel the Taipei concert to protect the health and safety of the new corona virus! @Fnc_ent https://t.co/GLW7ULAFJH"
1324,"안철수가 코로나바이러스는 정부가 손떼고 전문가에게 넘기라고 했는데 전문가가
우한 교민을 철수 시킬 수 있었을까
 https://t.co/4ETTceWyZj","Ahn, Cheol-soo, Corona Virus said the government had handed a hand and passed to an expert.
Could it be able to withdraw Wuhan
 https://t.co/4ettCewyzj"
1325,@TVChosunNews 님들 본국에 코로나바이러스 검역관 하나 뛰어내렸다던데 그거부터 걱정하세요,"@Tvchosunnews I have jumped on the Korona Virus quarantine one on my home country, but I am worried from that."
1326,"경희대학생이 개발한 한국 신종 #코로나바이러스 #확진자 이동 현황 지도입니다.
https://t.co/xytrJ5Ezl7","Korean H1N1 - Corona Virus # Confirmation Movement Map of Kyunghee University.
https://t.co/xytrj5ezl7"
1327,"#CNBLUE #FNC는정용화타이베이콘서트를연기하거나취소해주세요
#FNC는정용화타이베이콘서트를연기하거나취소해주세요 신종 코로나바이러스의 영향으로 아티스트와 팬의 건강과 안전을 보호하기 위해 타이베이 콘서트는 연기하거나 취소해 주세요! @FNC_ENT","#CnBlue #FNC Make sure the Taipei Taipei Concert
#FNC, please acknowledge the Taipei Taipei Concert, or cancel the Taipei Taipei, please postpone or cancel the Taipei concert to protect the health and safety of the new corona virus! @Fnc_ent"
1328,#FNC는정용화타이베이콘서트를연기하거나취소해주세요 신종 코로나바이러스의 영향으로 아티스트와 팬의 건강과 안전을 보호하기 위해 타이베이 콘서트는 연기하거나 취소해 주세요! @FNC_ENT,"#FNC, please acknowledge the Taipei Taipei Concert, or cancel the Taipei Taipei, please postpone or cancel the Taipei concert to protect the health and safety of the new corona virus! @Fnc_ent"
1329,"신종코로나바이러스 관련된 사람들의 행태를 보면 많은 사람들이 세상이 망했음 하는 마음이 큰게 아닐까라는 생각이 든다. 그래서 조금만 들여다보면 이상하다는 것을 알 수 있었을 가짜뉴스도 막 믿고, 불안감과 혐오를 막 퍼뜨려서 더욱 상황을 악화시키는게 아닐까","When you look at the behavior of people related to H1N1 Corona Virus, many people think that the world would be worse. So if you look at it a little bit, you can not believe that you can not believe that you can not believe that you can not believe it,"
1330,"코로나바이러스 감염 환자의 개인정보,
'확진자 발생 보고' 가짜 문건 등이
인터넷에 유포되어 경찰에 수사 의뢰했다
""의심환자의 자진 신고를 방해하고,
방역 대응에 혼선을 초래하며,
국민의 불안감을 증폭시키는 행위로써
엄중하게 조치하겠다""고 입장을 밝혔다","Personal information in corona virus infection patients,
'Confirmation of confirmation' fake document, etc.
I was spreading on the internet and asked for a investigation to the police.
""Haunted the voluntary report of the suspicion,
In the case of the protrusion,
As an act of amplifying the uneasiness of the people
I will take care of it. """
