index,Text,pos_tagged_words,new_languages,words_list,new_text,scores,compound,sentiment_vader,,,,,,
72686,vaccine shortage drama continue state govt is anything but honest.those who want get vaccinated are literally forced ask cpm local leaders get slot.and then again these centers are over crowded too.the state can't be trusted with vaccines,"[('vaccine', 'JJ'), ('shortage', 'NN'), ('drama', 'NN'), ('continue', 'VBP'), ('state', 'NN'), ('govt', 'NN'), ('is', 'VBZ'), ('anything', 'NN'), ('but', 'CC'), ('honest', 'JJS'), ('those', 'DT'), ('who', 'WP'), ('want', 'VBP'), ('get', 'NN'), ('vaccinated', 'VBN'), ('are', 'VBP'), ('literally', 'RB'), ('forced', 'VBN'), ('ask', 'NN'), ('com', 'NN'), ('local', 'JJ'), ('leaders', 'NNS'), ('get', 'VBP'), ('slot', 'NN'), ('and', 'CC'), ('then', 'RB'), ('again', 'RB'), ('these', 'DT'), ('centers', 'NNS'), ('are', 'VBP'), ('over', 'IN'), ('crowded', 'VBN'), ('too', 'RB'), ('the', 'DT'), ('state', 'NN'), ('cannot', 'NN'), ('be', 'VB'), ('trusted', 'VBN'), ('with', 'IN'), ('vaccines', 'NNS')]",ENGLISH,"['vaccine', 'shortage', 'drama', 'continue', 'state', 'govt', 'anything', 'honest', 'want', 'get', 'vaccinate', 'literally', 'force', 'ask', 'com', 'local', 'leader', 'get', 'slot', 'center', 'crowd', 'state', 'can', 'not', 'trust', 'vaccine']",vaccine shortage drama continue state govt anything honest want get vaccinate literally force ask com local leader get slot center crowd state can not trust vaccine,"{'neg': 0.204, 'neu': 0.762, 'pos': 0.034, 'compound': -0.8116}",-0.8116,negative,,,,,,
72699,fully vaccinated thanks - you guys are doing great job 👍🙏,"[('fully', 'RB'), ('vaccinated', 'VBN'), ('thanks', 'NNS'), ('you', 'PRP'), ('guys', 'NNS'), ('are', 'VBP'), ('doing', 'VBG'), ('great', 'JJ'), ('job', 'NN')]",ENGLISH,"['fully', 'vaccinate', 'thank', 'great', 'job']",fully vaccinate thank great job,"{'neg': 0.0, 'neu': 0.524, 'pos': 0.476, 'compound': 0.8062}",0.8062,positive,,,,,,
72805,thank you so much it’s because your swift action guidance that my entire family is fully vaccinated now glad have people like you working actively #vaccination all more power you 👏🏻✨,"[('thank', 'NN'), ('you', 'PRP'), ('so', 'RB'), ('much', 'JJ'), ('it', 'PRP'), ('i', 'VBZ'), ('i', 'RB'), ('because', 'IN'), ('your', 'PRP$'), ('swift', 'JJ'), ('action', 'NN'), ('guidance', 'NN'), ('that', 'IN'), ('my', 'PRP$'), ('entire', 'JJ'), ('family', 'NN'), ('is', 'VBZ'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('now', 'RB'), ('glad', 'JJ'), ('have', 'VBP'), ('people', 'NNS'), ('like', 'IN'), ('you', 'PRP'), ('working', 'VBG'), ('actively', 'RB'), ('vaccination', 'NN'), ('all', 'DT'), ('more', 'JJR'), ('power', 'NN'), ('you', 'PRP')]",ENGLISH,"['thank', 'much', 'swift', 'action', 'guidance', 'entire', 'family', 'fully', 'vaccinate', 'glad', 'people', 'like', 'work', 'actively', 'vaccination', 'power']",thank much swift action guidance entire family fully vaccinate glad people like work actively vaccination power,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.885}",0.885,positive,,,,,,
72940,"hey listen, you're selfish shithead if you don't get vaccinated. 👍","[('hey', 'NN'), ('listen', 'VBP'), ('you', 'PRP'), ('are', 'VBP'), ('selfish', 'JJ'), ('shithead', 'NN'), ('if', 'IN'), ('you', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('get', 'VB'), ('vaccinated', 'JJ')]",ENGLISH,"['hey', 'listen', 'selfish', 'shithead', 'not', 'get', 'vaccinated']",hey listen selfish shithead not get vaccinated,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",-0.802,negative,,,,,,
72970,"good morning advance wishes bro, hope you be able vaccinated successfully 👍🙌#solidarityrakyat, #kitajagakita","[('good', 'JJ'), ('morning', 'NN'), ('advance', 'NN'), ('wishes', 'NNS'), ('bro', 'VBP'), ('hope', 'NN'), ('you', 'PRP'), ('be', 'VB'), ('able', 'JJ'), ('vaccinated', 'VBN'), ('successfully', 'RB'), ('solidarityrakyat', 'JJ'), ('kitajagakita', 'NNS')]",ENGLISH,"['good', 'morning', 'advance', 'wish', 'bro', 'hope', 'able', 'vaccinate', 'successfully', 'solidarityrakyat', 'kitajagakita']",good morning advance wish bro hope able vaccinate successfully solidarityrakyat kitajagakita,"{'neg': 0.0, 'neu': 0.459, 'pos': 0.541, 'compound': 0.8625}",0.8625,positive,,,,,,
73012,this parents day.. let's ensure that all parents are vaccinated. stay safe keep them safe too. appreciate parents throughout world. #vaccinateeveryindian #vaccinationambassadors,"[('this', 'DT'), ('parents', 'VBZ'), ('day', 'NN'), ('i', 'VB'), ('let', 'VBP'), ('us', 'PRP'), ('ensure', 'VB'), ('that', 'IN'), ('all', 'DT'), ('parents', 'NNS'), ('are', 'VBP'), ('vaccinated', 'VBN'), ('stay', 'JJ'), ('safe', 'JJ'), ('keep', 'VB'), ('them', 'PRP'), ('safe', 'VB'), ('too', 'RB'), ('appreciate', 'JJ'), ('parents', 'NNS'), ('throughout', 'IN'), ('world', 'NN'), ('vaccinateeveryindian', 'JJ'), ('vaccinationambassadors', 'NNS')]",ENGLISH,"['parent', 'day', 'let', '-PRON-', 'ensure', 'parent', 'vaccinated', 'stay_safe', 'keep', 'safe', 'appreciate', 'parent', 'throughout', 'world', 'vaccinateeveryindian', 'vaccinationambassador']",parent day let -PRON- ensure parent vaccinated stay_safe keep safe appreciate parent throughout world vaccinateeveryindian vaccinationambassador,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.8779}",0.8779,positive,,,,,,
73073,fully vaccinated 💉💯 sincere thanks state central govt #largestvaccinationdrive 🇮🇳 kudos easiest swiftest vaccination drive 👏🏻 #getvaccinatednow,"[('fully', 'RB'), ('vaccinated', 'VBN'), ('sincere', 'JJ'), ('thanks', 'NNS'), ('state', 'NN'), ('central', 'JJ'), ('govt', 'NN'), ('largestvaccinationdrive', 'JJ'), ('india', 'NN'), ('kudos', 'NN'), ('easiest', 'JJS'), ('swiftest', 'JJS'), ('vaccination', 'NN'), ('drive', 'NN'), ('getvaccinatednow', 'NN')]",ENGLISH,"['fully', 'vaccinate', 'sincere', 'thank', 'state', 'central', 'govt', 'largestvaccinationdrive', 'india', 'kudos', 'easiest', 'swift', 'vaccination', 'drive', 'getvaccinatednow']",fully vaccinate sincere thank state central govt largestvaccinationdrive india kudos easiest swift vaccination drive getvaccinatednow,"{'neg': 0.0, 'neu': 0.521, 'pos': 0.479, 'compound': 0.8993}",0.8993,positive,,,,,,
73252,risking lives is what you call justice⚖️ asymptomatic infected students are also going take exam . so many r not vaccinated.yet supreme court says students can't be forced not take exam if not vaccinated.,"[('risking', 'VBG'), ('lives', 'NNS'), ('is', 'VBZ'), ('what', 'WP'), ('you', 'PRP'), ('call', 'VBP'), ('i', 'JJ'), ('asymptomatic', 'JJ'), ('infected', 'JJ'), ('students', 'NNS'), ('are', 'VBP'), ('also', 'RB'), ('going', 'VBG'), ('take', 'VB'), ('exam', 'NNS'), ('so', 'RB'), ('many', 'JJ'), ('i', 'NN'), ('not', 'RB'), ('vaccinated', 'VBN'), ('yet', 'RB'), ('supreme', 'JJ'), ('court', 'NN'), ('says', 'VBZ'), ('students', 'NNS'), ('cannot', 'NN'), ('be', 'VB'), ('forced', 'VBN'), ('not', 'RB'), ('take', 'VB'), ('exam', 'NN'), ('if', 'IN'), ('not', 'RB'), ('vaccinated', 'VBN')]",ENGLISH,"['risk', 'life', 'call', 'asymptomatic', 'infected', 'student', 'also', 'go', 'take', 'exam', 'many', 'not', 'vaccinate', 'yet', 'supreme_court', 'say', 'student', 'can', 'not', 'force', 'not', 'take', 'exam', 'not', 'vaccinated']",risk life call asymptomatic infected student also go take exam many not vaccinate yet supreme_court say student can not force not take exam not vaccinated,"{'neg': 0.217, 'neu': 0.72, 'pos': 0.064, 'compound': -0.7135}",-0.7135,negative,,,,,,
73271,i feel proud. i am fully vaccinated. take vaccine save your family country corona epidemic. be happy live india without any disease.,"[('i', 'NN'), ('feel', 'VBP'), ('proud', 'JJ'), ('i', 'NN'), ('am', 'VBP'), ('fully', 'RB'), ('vaccinated', 'JJ'), ('take', 'VBP'), ('vaccine', 'NN'), ('save', 'VB'), ('your', 'PRP$'), ('family', 'NN'), ('country', 'NN'), ('corona', 'VB'), ('epidemic', 'JJ'), ('be', 'VB'), ('happy', 'JJ'), ('live', 'JJ'), ('india', 'NN'), ('without', 'IN'), ('any', 'DT'), ('disease', 'NN')]",ENGLISH,"['feel', 'proud', 'fully', 'vaccinated', 'take', 'vaccine', 'save', 'family', 'country', 'corona', 'epidemic', 'happy', 'live', 'india', 'without', 'disease']",feel proud fully vaccinated take vaccine save family country corona epidemic happy live india without disease,"{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.875}",0.875,positive,,,,,,
73409,fuck this government man half country is vaccinated they’re shutting down entire country. fuck this.,"[('fuck', 'NN'), ('this', 'DT'), ('government', 'NN'), ('man', 'NN'), ('half', 'NN'), ('country', 'NN'), ('is', 'VBZ'), ('vaccinated', 'VBN'), ('they', 'PRP'), ('i', 'VBP'), ('re', 'VBP'), ('shutting', 'VBG'), ('down', 'RP'), ('entire', 'JJ'), ('country', 'NN'), ('fuck', 'VBD'), ('this', 'DT')]",ENGLISH,"['fuck', 'government', 'man', 'half', 'country', 'vaccinate', 'shut', 'entire', 'country', 'fuck']",fuck government man half country vaccinate shut entire country fuck,"{'neg': 0.35, 'neu': 0.65, 'pos': 0.0, 'compound': -0.7906}",-0.7906,negative,,,,,,
73493,"thanks you all, your supporting . this pandemic time supporting us uae vaccinated residents. past few months we are very happy","[('thanks', 'NNS'), ('you', 'PRP'), ('all', 'DT'), ('your', 'PRP$'), ('supporting', 'VBG'), ('this', 'DT'), ('pandemic', 'JJ'), ('time', 'NN'), ('supporting', 'VBG'), ('us', 'PRP'), ('use', 'VBP'), ('vaccinated', 'JJ'), ('residents', 'NNS'), ('past', 'IN'), ('few', 'JJ'), ('months', 'NNS'), ('we', 'PRP'), ('are', 'VBP'), ('very', 'RB'), ('happy', 'JJ')]",ENGLISH,"['thank', 'support', 'pandemic', 'time', 'support', '-PRON-', 'use', 'vaccinated', 'resident', 'past', 'month', 'happy']",thank support pandemic time support -PRON- use vaccinated resident past month happy,"{'neg': 0.0, 'neu': 0.558, 'pos': 0.442, 'compound': 0.9134}",0.9134,positive,,,,,,
73518,"vaccination is only 50-80% effective at stopping infection. look at uk, with high vaccination but also 50k new cases day. vaccinated people still get infected. they just don’t get sick die.","[('vaccination', 'NN'), ('is', 'VBZ'), ('only', 'RB'), ('fifty', 'JJ'), ('eighty', 'RB'), ('effective', 'JJ'), ('at', 'IN'), ('stopping', 'VBG'), ('infection', 'NN'), ('look', 'NN'), ('at', 'IN'), ('uk', 'JJ'), ('with', 'IN'), ('high', 'JJ'), ('vaccination', 'NN'), ('but', 'CC'), ('also', 'RB'), ('ask', 'VB'), ('new', 'JJ'), ('cases', 'NNS'), ('day', 'NN'), ('vaccinated', 'VBD'), ('people', 'NNS'), ('still', 'RB'), ('get', 'VBP'), ('infected', 'VBN'), ('they', 'PRP'), ('just', 'RB'), ('don', 'VBP'), ('i', 'NN'), ('i', 'VBP'), ('get', 'VBP'), ('sick', 'JJ'), ('die', 'NN')]",ENGLISH,"['vaccination', 'fifty', 'eighty', 'effective', 'stopping', 'infection', 'look', 'high', 'vaccination', 'also', 'ask', 'new', 'case', 'day', 'vaccinated', 'people', 'still', 'get', 'infect', 'get', 'sick', 'die']",vaccination fifty eighty effective stopping infection look high vaccination also ask new case day vaccinated people still get infect get sick die,"{'neg': 0.354, 'neu': 0.598, 'pos': 0.047, 'compound': -0.9366}",-0.9366,negative,,,,,,
73614,with help our mla shri ji our corporator shri aneesh makwaaney ji 1550 beneficiaries were vaccinated at free cost at vidhyanidhi school saturday 17th july 2021 we thank them their efforts #letsgetvaccinated #coronafreeindia,"[('with', 'IN'), ('help', 'PDT'), ('our', 'PRP$'), ('mla', 'NN'), ('shri', 'NN'), ('ji', 'VBZ'), ('our', 'PRP$'), ('corporator', 'NN'), ('shri', 'NN'), ('anees', 'VBZ'), ('makwaaney', 'RB'), ('ji', 'JJ'), ('beneficiaries', 'NNS'), ('we', 'PRP'), ('are', 'VBP'), ('vaccinated', 'VBN'), ('at', 'IN'), ('free', 'JJ'), ('cost', 'NN'), ('at', 'IN'), ('vidhyanidhi', 'JJ'), ('school', 'NN'), ('saturday', 'NN'), ('with', 'IN'), ('july', 'NN'), ('we', 'PRP'), ('thank', 'VBP'), ('them', 'PRP'), ('their', 'PRP$'), ('efforts', 'NNS'), ('letsgetvaccinated', 'VBN'), ('coronafreeindia', 'NN')]",ENGLISH,"['help', 'mla', 'corporator', 'shri', 'anees', 'makwaaney', 'beneficiary', 'vaccinate', 'free', 'cost', 'vidhyanidhi', 'school', 'saturday', 'july', 'thank', 'effort', 'letsgetvaccinate', 'coronafreeindia']",help mla corporator shri anees makwaaney beneficiary vaccinate free cost vidhyanidhi school saturday july thank effort letsgetvaccinate coronafreeindia,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.8834}",0.8834,positive,,,,,,
73732,"getting #vaccinated is best way protect yourself, your loved ones, &amp; reduce spread covid-19 our communities."" most fully vaccinated people not be infected with #covid19 , those who do, majority experience mild no symptoms at all.","[('getting', 'VBG'), ('vaccinated', 'VBN'), ('is', 'VBZ'), ('best', 'JJS'), ('way', 'NN'), ('protect', 'VBP'), ('yourself', 'PRP'), ('your', 'PRP$'), ('loved', 'JJ'), ('ones', 'NNS'), ('amp', 'VBP'), ('reduce', 'VB'), ('spread', 'NN'), ('couid', 'NN'), ('nineteen', 'IN'), ('our', 'PRP$'), ('communities', 'NNS'), ('i', 'VBP'), ('most', 'RBS'), ('fully', 'RB'), ('vaccinated', 'JJ'), ('people', 'NNS'), ('not', 'RB'), ('be', 'VB'), ('infected', 'VBN'), ('with', 'IN'), ('those', 'DT'), ('who', 'WP'), ('do', 'VBP'), ('majority', 'NN'), ('experience', 'NN'), ('mild', 'VBD'), ('no', 'DT'), ('symptoms', 'NNS'), ('at', 'IN'), ('all', 'DT')]",ENGLISH,"['get', 'vaccinate', 'good', 'way', 'protect', 'loved_one', 'amp', 'reduce', 'spread', 'couid', 'nineteen', 'community', 'fully', 'vaccinate', 'people', 'not', 'infect', 'majority', 'experience', 'mild_symptoms']",get vaccinate good way protect loved_one amp reduce spread couid nineteen community fully vaccinate people not infect majority experience mild_symptoms,"{'neg': 0.048, 'neu': 0.659, 'pos': 0.293, 'compound': 0.9028}",0.9028,positive,,,,,,
73792,vaccinated ✅ lets all play our part hope best everyone around us. thank you everyone #cucukmyaz @ putra world trade centre,"[('vaccinated', 'VBN'), ('let', 'VB'), ('us', 'PRP'), ('all', 'DT'), ('play', 'VBP'), ('our', 'PRP$'), ('part', 'NN'), ('hope', 'NN'), ('best', 'IN'), ('everyone', 'NN'), ('around', 'IN'), ('us', 'PRP'), ('thank', 'VB'), ('you', 'PRP'), ('everyone', 'NN'), ('cucukmyaz', 'NN'), ('puta', 'NN'), ('world', 'NN'), ('trade', 'NN'), ('center', 'NN')]",ENGLISH,"['vaccinated', 'let', '-PRON-', 'play', 'part', 'hope', 'well', 'everyone', 'around', '-PRON-', 'thank', 'everyone', 'puta_world', 'trade_center']",vaccinated let -PRON- play part hope well everyone around -PRON- thank everyone puta_world trade_center,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.9001}",0.9001,positive,,,,,,
73993,"most counties have fully vaccinated their 50% population. but rate indias #vaccination drive is going,forget 2doses,our govt fail administer even 1dose #vaccine all adults above18 by dec2021 as promised. fear 3rd covidwave looms large. #vaccineshortage","[('most', 'JJS'), ('counties', 'NNS'), ('have', 'VBP'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('their', 'PRP$'), ('fifty', 'JJ'), ('population', 'NN'), ('but', 'CC'), ('rate', 'NN'), ('indian', 'JJ'), ('vaccination', 'NN'), ('drive', 'NN'), ('is', 'VBZ'), ('going', 'VBG'), ('forget', 'NN'), ('doses', 'VBZ'), ('our', 'PRP$'), ('govt', 'JJ'), ('fail', 'VBP'), ('administer', 'RB'), ('even', 'RB'), ('dose', 'VB'), ('vaccine', 'NN'), ('all', 'DT'), ('adults', 'NNS'), ('above', 'RB'), ('by', 'IN'), ('as', 'IN'), ('promised', 'JJ'), ('fear', 'NN'), ('ord', 'NN'), ('covidwave', 'NN'), ('looms', 'VBZ'), ('large', 'JJ'), ('vaccineshortage', 'NN')]",ENGLISH,"['county', 'fully', 'vaccinate', 'fifty', 'population', 'rate', 'indian', 'vaccination', 'drive', 'go', 'forget', 'dose', 'govt', 'fail', 'administer', 'even', 'dose', 'vaccine', 'adult', 'promise', 'fear', 'ord', 'covidwave', 'loom', 'large', 'vaccineshortage']",county fully vaccinate fifty population rate indian vaccination drive go forget dose govt fail administer even dose vaccine adult promise fear ord covidwave loom large vaccineshortage,"{'neg': 0.242, 'neu': 0.686, 'pos': 0.072, 'compound': -0.8271}",-0.8271,negative,,,,,,
74088,happy see leaders like you leading life power with example sir. 🙏🏻 working under with you is remarkable experience full discipline commitment. may country's population be vaccinated soon without further excuses sir. 💯,"[('happy', 'JJ'), ('see', 'VBP'), ('leaders', 'NNS'), ('like', 'IN'), ('you', 'PRP'), ('leading', 'VBG'), ('life', 'NN'), ('power', 'NN'), ('with', 'IN'), ('example', 'NN'), ('sir', 'NN'), ('working', 'VBG'), ('under', 'IN'), ('with', 'IN'), ('you', 'PRP'), ('is', 'VBZ'), ('remarkable', 'JJ'), ('experience', 'NN'), ('full', 'JJ'), ('discipline', 'NN'), ('commitment', 'NN'), ('may', 'MD'), ('country', 'NN'), ('i', 'VB'), ('population', 'NN'), ('be', 'VB'), ('vaccinated', 'VBN'), ('soon', 'RB'), ('without', 'IN'), ('further', 'JJ'), ('excuses', 'NNS'), ('sir', 'VBP')]",ENGLISH,"['happy', 'see', 'leader', 'like', 'lead', 'life', 'power', 'example', 'sir', 'work', 'remarkable', 'experience', 'full', 'discipline', 'commitment', 'may', 'country', 'population', 'vaccinate', 'soon', 'without', 'excuse', 'sir']",happy see leader like lead life power example sir work remarkable experience full discipline commitment may country population vaccinate soon without excuse sir,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.9081}",0.9081,positive,,,,,,
74112,thanks ma'am their help getting my 70+ years old paralysis mother getting 2nd dose #covidshield vaccinated 🙏 thanks mr. tufan gogoi da also. 🙏,"[('thanks', 'NNS'), ('madam', 'VBP'), ('their', 'PRP$'), ('help', 'NN'), ('getting', 'VBG'), ('my', 'PRP$'), ('seventy', 'NN'), ('years', 'NNS'), ('old', 'JJ'), ('paralysis', 'NN'), ('mother', 'NN'), ('getting', 'VBG'), ('and', 'CC'), ('dose', 'JJ'), ('covidshield', 'NN'), ('vaccinated', 'VBD'), ('thanks', 'NNS'), ('my', 'PRP$'), ('tuan', 'JJ'), ('gogo', 'NN'), ('da', 'NN'), ('also', 'RB')]",ENGLISH,"['thanks', 'madam', 'help', 'get', 'seventy', 'year', 'old', 'paralysis', 'mother', 'get', 'dose', 'covidshield', 'vaccinated', 'thank', 'tuan', 'gogo', 'da', 'also']",thanks madam help get seventy year old paralysis mother get dose covidshield vaccinated thank tuan gogo da also,"{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.8176}",0.8176,positive,,,,,,
74202,"still can't believe it i'm fully #vaccinated now, thanks 2nd dose is even more efficient, fast well planned out #cucukmyaz #lindungdirilindungsemua","[('still', 'RB'), ('cannot', 'VBZ'), ('believe', 'VB'), ('it', 'PRP'), ('i', 'JJ'), ('am', 'VBP'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('now', 'RB'), ('thanks', 'NNS'), ('and', 'CC'), ('dose', 'NN'), ('is', 'VBZ'), ('even', 'RB'), ('more', 'RBR'), ('efficient', 'JJ'), ('fast', 'RB'), ('well', 'RB'), ('planned', 'VBN'), ('out', 'RP'), ('cucukmyaz', 'NN'), ('lindungdirilindungsemua', 'NN')]",ENGLISH,"['still', 'can', 'not', 'believe', 'fully', 'vaccinate', 'thank', 'dose', 'even', 'efficient', 'fast', 'well', 'plan', 'lindungdirilindungsemua']",still can not believe fully vaccinate thank dose even efficient fast well plan lindungdirilindungsemua,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.8234}",0.8234,positive,,,,,,
74236,thankyou initiative arranging vaccination drives even small towns so that all employees n dependents gets vaccinated .. feeling proud being tcs-er ❤️ .. grateful kind gesture 🙌🏻 #tcs #tcsvaccinationdrive,"[('thankyou', 'RB'), ('initiative', 'JJ'), ('arranging', 'VBG'), ('vaccination', 'NN'), ('drives', 'NNS'), ('even', 'RB'), ('small', 'JJ'), ('towns', 'NNS'), ('so', 'IN'), ('that', 'IN'), ('all', 'DT'), ('employees', 'NNS'), ('i', 'VBP'), ('dependents', 'NNS'), ('gets', 'VBZ'), ('vaccinated', 'JJ'), ('i', 'NN'), ('feeling', 'VBG'), ('proud', 'JJ'), ('being', 'VBG'), ('tis', 'JJ'), ('er', 'NN'), ('i', 'NN'), ('i', 'VBP'), ('grateful', 'JJ'), ('kind', 'NN'), ('gesture', 'NN'), ('tis', 'NN'), ('tcsvaccinationdrive', 'NN')]",ENGLISH,"['thankyou', 'initiative', 'arrange', 'vaccination', 'drive', 'even', 'small', 'town', 'employee', 'dependent', 'get', 'vaccinate', 'feel', 'proud', 'tis', 'er', 'grateful', 'kind', 'gesture', 'tis', 'tcsvaccinationdrive']",thankyou initiative arrange vaccination drive even small town employee dependent get vaccinate feel proud tis er grateful kind gesture tis tcsvaccinationdrive,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.875}",0.875,positive,,,,,,
